"st_fips","state","estimate","moe","year","sex","age"
1,"Alabama",102396,3835,2022,"F","75-79"
1,"Alabama",59014,3296,2022,"F","80-84"
1,"Alabama",56854,3033,2022,"F","85+"
1,"Alabama",5074296,NA,2022,NA,"total"
1,"Alabama",143309,3322,2023,"M","00-04"
1,"Alabama",154161,6072,2023,"M","05-09"
1,"Alabama",169656,6167,2023,"M","10-14"
1,"Alabama",104280,3039,2023,"M","15-17"
1,"Alabama",73719,3352,2023,"M","18-19"
1,"Alabama",33655,3913,2023,"M","20"
1,"Alabama",32913,3242,2023,"M","21"
1,"Alabama",100629,5077,2023,"M","22-24"
1,"Alabama",154817,3467,2023,"M","25-29"
1,"Alabama",158870,3300,2023,"M","30-34"
1,"Alabama",158197,6223,2023,"M","35-39"
1,"Alabama",160149,6023,2023,"M","40-44"
1,"Alabama",143378,3589,2023,"M","45-49"
1,"Alabama",157994,3092,2023,"M","50-54"
1,"Alabama",151557,4489,2023,"M","55-59"
1,"Alabama",64224,3961,2023,"M","60-61"
1,"Alabama",97603,3894,2023,"M","62-64"
1,"Alabama",59839,2963,2023,"M","65-66"
1,"Alabama",83763,3625,2023,"M","67-69"
1,"Alabama",113296,3805,2023,"M","70-74"
1,"Alabama",79838,2685,2023,"M","75-79"
1,"Alabama",43919,2535,2023,"M","80-84"
1,"Alabama",32035,2208,2023,"M","85+"
1,"Alabama",144710,3323,2023,"F","00-04"
1,"Alabama",151570,5759,2023,"F","05-09"
1,"Alabama",161606,6027,2023,"F","10-14"
1,"Alabama",100354,3082,2023,"F","15-17"
1,"Alabama",72341,2964,2023,"F","18-19"
1,"Alabama",35173,3386,2023,"F","20"
1,"Alabama",34966,3625,2023,"F","21"
1,"Alabama",96459,5122,2023,"F","22-24"
1,"Alabama",159066,3201,2023,"F","25-29"
1,"Alabama",171764,3793,2023,"F","30-34"
1,"Alabama",162742,6401,2023,"F","35-39"
1,"Alabama",168164,6080,2023,"F","40-44"
1,"Alabama",156642,3381,2023,"F","45-49"
1,"Alabama",162064,3094,2023,"F","50-54"
1,"Alabama",157338,5123,2023,"F","55-59"
1,"Alabama",69939,4121,2023,"F","60-61"
1,"Alabama",112340,4223,2023,"F","62-64"
1,"Alabama",69628,3738,2023,"F","65-66"
1,"Alabama",95648,3882,2023,"F","67-69"
1,"Alabama",131834,3891,2023,"F","70-74"
1,"Alabama",102668,3453,2023,"F","75-79"
1,"Alabama",62774,3016,2023,"F","80-84"
1,"Alabama",56877,2863,2023,"F","85+"
1,"Alabama",5108468,NA,2023,NA,"total"
2,"Alaska",27406,1004,2010,"M","00-04"
2,"Alaska",26347,1832,2010,"M","05-09"
2,"Alaska",28085,1977,2010,"M","10-14"
2,"Alaska",16477,1311,2010,"M","15-17"
2,"Alaska",10063,982,2010,"M","18-19"
2,"Alaska",6832,1426,2010,"M","20"
2,"Alaska",7412,1117,2010,"M","21"
2,"Alaska",15550,1613,2010,"M","22-24"
2,"Alaska",30013,1404,2010,"M","25-29"
2,"Alaska",25464,1256,2010,"M","30-34"
2,"Alaska",21477,1913,2010,"M","35-39"
2,"Alaska",27685,1744,2010,"M","40-44"
2,"Alaska",28983,1030,2010,"M","45-49"
2,"Alaska",28169,904,2010,"M","50-54"
2,"Alaska",28150,1682,2010,"M","55-59"
2,"Alaska",7261,1170,2010,"M","60-61"
2,"Alaska",11532,1459,2010,"M","62-64"
2,"Alaska",5866,1004,2010,"M","65-66"
2,"Alaska",5382,796,2010,"M","67-69"
2,"Alaska",6125,985,2010,"M","70-74"
2,"Alaska",4101,663,2010,"M","75-79"
2,"Alaska",2602,441,2010,"M","80-84"
2,"Alaska",1454,453,2010,"M","85+"
2,"Alaska",26176,1031,2010,"F","00-04"
2,"Alaska",23523,1659,2010,"F","05-09"
2,"Alaska",24287,1964,2010,"F","10-14"
2,"Alaska",16084,1089,2010,"F","15-17"
2,"Alaska",8986,1055,2010,"F","18-19"
2,"Alaska",5710,1453,2010,"F","20"
2,"Alaska",4842,1045,2010,"F","21"
2,"Alaska",15628,1634,2010,"F","22-24"
2,"Alaska",24826,854,2010,"F","25-29"
2,"Alaska",23387,1018,2010,"F","30-34"
2,"Alaska",19992,1669,2010,"F","35-39"
2,"Alaska",24306,1724,2010,"F","40-44"
2,"Alaska",27304,1228,2010,"F","45-49"
2,"Alaska",27773,1049,2010,"F","50-54"
2,"Alaska",22339,1732,2010,"F","55-59"
2,"Alaska",7972,1168,2010,"F","60-61"
2,"Alaska",10605,1517,2010,"F","62-64"
2,"Alaska",4340,860,2010,"F","65-66"
2,"Alaska",4790,964,2010,"F","67-69"
2,"Alaska",7694,1127,2010,"F","70-74"
2,"Alaska",4477,689,2010,"F","75-79"
2,"Alaska",3890,662,2010,"F","80-84"
2,"Alaska",2618,515,2010,"F","85+"
2,"Alaska",713985,NA,2010,NA,"total"
2,"Alaska",27602,927,2011,"M","00-04"
2,"Alaska",26470,1849,2011,"M","05-09"
2,"Alaska",26684,1613,2011,"M","10-14"
2,"Alaska",15011,789,2011,"M","15-17"
2,"Alaska",10360,1133,2011,"M","18-19"
2,"Alaska",7715,1409,2011,"M","20"
2,"Alaska",7243,1433,2011,"M","21"
2,"Alaska",17620,1879,2011,"M","22-24"
2,"Alaska",29825,1052,2011,"M","25-29"
2,"Alaska",25798,1019,2011,"M","30-34"
2,"Alaska",23064,1988,2011,"M","35-39"
2,"Alaska",24172,1976,2011,"M","40-44"
2,"Alaska",26692,1168,2011,"M","45-49"
2,"Alaska",28741,891,2011,"M","50-54"
2,"Alaska",27672,1702,2011,"M","55-59"
2,"Alaska",8878,1237,2011,"M","60-61"
2,"Alaska",10954,1438,2011,"M","62-64"
2,"Alaska",4790,983,2011,"M","65-66"
2,"Alaska",6285,1019,2011,"M","67-69"
2,"Alaska",8102,1143,2011,"M","70-74"
2,"Alaska",4219,616,2011,"M","75-79"
2,"Alaska",3372,662,2011,"M","80-84"
2,"Alaska",1647,426,2011,"M","85+"
2,"Alaska",26429,948,2011,"F","00-04"
2,"Alaska",24250,1699,2011,"F","05-09"
2,"Alaska",26121,1889,2011,"F","10-14"
2,"Alaska",15656,880,2011,"F","15-17"
2,"Alaska",8519,1116,2011,"F","18-19"
2,"Alaska",5180,1186,2011,"F","20"
2,"Alaska",6033,1207,2011,"F","21"
2,"Alaska",14963,1514,2011,"F","22-24"
2,"Alaska",27522,1013,2011,"F","25-29"
2,"Alaska",23134,1257,2011,"F","30-34"
2,"Alaska",23923,1861,2011,"F","35-39"
2,"Alaska",22197,1788,2011,"F","40-44"
2,"Alaska",24976,1027,2011,"F","45-49"
2,"Alaska",27575,810,2011,"F","50-54"
2,"Alaska",24801,1776,2011,"F","55-59"
2,"Alaska",7900,1164,2011,"F","60-61"
2,"Alaska",10671,1510,2011,"F","62-64"
2,"Alaska",4560,796,2011,"F","65-66"
2,"Alaska",6755,944,2011,"F","67-69"
2,"Alaska",7335,1120,2011,"F","70-74"
2,"Alaska",4852,688,2011,"F","75-79"
2,"Alaska",3299,588,2011,"F","80-84"
2,"Alaska",3151,631,2011,"F","85+"
2,"Alaska",722718,NA,2011,NA,"total"
2,"Alaska",27593,929,2012,"M","00-04"
2,"Alaska",27033,2012,2012,"M","05-09"
2,"Alaska",26425,1757,2012,"M","10-14"
2,"Alaska",15899,926,2012,"M","15-17"
2,"Alaska",12008,1526,2012,"M","18-19"
2,"Alaska",5837,1302,2012,"M","20"
2,"Alaska",7258,1540,2012,"M","21"
2,"Alaska",19766,2132,2012,"M","22-24"
2,"Alaska",29302,1352,2012,"M","25-29"
2,"Alaska",26971,1324,2012,"M","30-34"
2,"Alaska",23170,1906,2012,"M","35-39"
2,"Alaska",26692,1811,2012,"M","40-44"
2,"Alaska",25950,1047,2012,"M","45-49"
2,"Alaska",28235,1006,2012,"M","50-54"
2,"Alaska",27093,1704,2012,"M","55-59"
2,"Alaska",10458,1339,2012,"M","60-61"
2,"Alaska",11647,1188,2012,"M","62-64"
2,"Alaska",6585,1072,2012,"M","65-66"
2,"Alaska",5086,898,2012,"M","67-69"
2,"Alaska",8692,1057,2012,"M","70-74"
2,"Alaska",4633,551,2012,"M","75-79"
2,"Alaska",2896,672,2012,"M","80-84"
2,"Alaska",1865,564,2012,"M","85+"
2,"Alaska",26341,865,2012,"F","00-04"
2,"Alaska",25172,1503,2012,"F","05-09"
2,"Alaska",24487,1486,2012,"F","10-14"
2,"Alaska",14315,1021,2012,"F","15-17"
2,"Alaska",7820,1022,2012,"F","18-19"
2,"Alaska",5608,974,2012,"F","20"
2,"Alaska",5844,1113,2012,"F","21"
2,"Alaska",15449,1528,2012,"F","22-24"
2,"Alaska",28378,1064,2012,"F","25-29"
2,"Alaska",24680,942,2012,"F","30-34"
2,"Alaska",22082,1838,2012,"F","35-39"
2,"Alaska",23838,2077,2012,"F","40-44"
2,"Alaska",23454,1135,2012,"F","45-49"
2,"Alaska",26336,1200,2012,"F","50-54"
2,"Alaska",25343,1654,2012,"F","55-59"
2,"Alaska",8916,1271,2012,"F","60-61"
2,"Alaska",9930,1156,2012,"F","62-64"
2,"Alaska",5141,959,2012,"F","65-66"
2,"Alaska",5859,905,2012,"F","67-69"
2,"Alaska",8991,1088,2012,"F","70-74"
2,"Alaska",4676,695,2012,"F","75-79"
2,"Alaska",3748,722,2012,"F","80-84"
2,"Alaska",3947,810,2012,"F","85+"
2,"Alaska",731449,NA,2012,NA,"total"
2,"Alaska",27429,1035,2013,"M","00-04"
2,"Alaska",26989,1915,2013,"M","05-09"
2,"Alaska",27265,2060,2013,"M","10-14"
2,"Alaska",15762,1377,2013,"M","15-17"
2,"Alaska",13616,1630,2013,"M","18-19"
2,"Alaska",7275,1228,2013,"M","20"
2,"Alaska",5951,1089,2013,"M","21"
2,"Alaska",20382,2116,2013,"M","22-24"
2,"Alaska",32970,1101,2013,"M","25-29"
2,"Alaska",28427,1225,2013,"M","30-34"
2,"Alaska",25131,2101,2013,"M","35-39"
2,"Alaska",22054,1826,2013,"M","40-44"
2,"Alaska",23547,1044,2013,"M","45-49"
2,"Alaska",28395,1105,2013,"M","50-54"
2,"Alaska",27280,1696,2013,"M","55-59"
2,"Alaska",9178,1313,2013,"M","60-61"
2,"Alaska",12090,1468,2013,"M","62-64"
2,"Alaska",7536,1098,2013,"M","65-66"
2,"Alaska",6698,992,2013,"M","67-69"
2,"Alaska",8220,1075,2013,"M","70-74"
2,"Alaska",5390,920,2013,"M","75-79"
2,"Alaska",2360,542,2013,"M","80-84"
2,"Alaska",2459,732,2013,"M","85+"
2,"Alaska",27276,991,2013,"F","00-04"
2,"Alaska",23873,2045,2013,"F","05-09"
2,"Alaska",25921,2048,2013,"F","10-14"
2,"Alaska",13851,1429,2013,"F","15-17"
2,"Alaska",9743,1360,2013,"F","18-19"
2,"Alaska",5215,1236,2013,"F","20"
2,"Alaska",5407,1410,2013,"F","21"
2,"Alaska",16518,1570,2013,"F","22-24"
2,"Alaska",27738,1128,2013,"F","25-29"
2,"Alaska",24873,749,2013,"F","30-34"
2,"Alaska",21626,1584,2013,"F","35-39"
2,"Alaska",21135,1452,2013,"F","40-44"
2,"Alaska",23487,1079,2013,"F","45-49"
2,"Alaska",25724,1012,2013,"F","50-54"
2,"Alaska",25318,1541,2013,"F","55-59"
2,"Alaska",8236,1089,2013,"F","60-61"
2,"Alaska",9866,1245,2013,"F","62-64"
2,"Alaska",6319,1026,2013,"F","65-66"
2,"Alaska",6581,1060,2013,"F","67-69"
2,"Alaska",7802,954,2013,"F","70-74"
2,"Alaska",5016,911,2013,"F","75-79"
2,"Alaska",4090,796,2013,"F","80-84"
2,"Alaska",3113,714,2013,"F","85+"
2,"Alaska",735132,NA,2013,NA,"total"
2,"Alaska",26766,1056,2014,"M","00-04"
2,"Alaska",27517,1814,2014,"M","05-09"
2,"Alaska",25859,1966,2014,"M","10-14"
2,"Alaska",14719,948,2014,"M","15-17"
2,"Alaska",11840,1587,2014,"M","18-19"
2,"Alaska",6167,1165,2014,"M","20"
2,"Alaska",8413,1620,2014,"M","21"
2,"Alaska",22074,1770,2014,"M","22-24"
2,"Alaska",33536,1269,2014,"M","25-29"
2,"Alaska",27838,1083,2014,"M","30-34"
2,"Alaska",24810,1676,2014,"M","35-39"
2,"Alaska",23535,1526,2014,"M","40-44"
2,"Alaska",23394,968,2014,"M","45-49"
2,"Alaska",26296,769,2014,"M","50-54"
2,"Alaska",26532,1502,2014,"M","55-59"
2,"Alaska",10003,1180,2014,"M","60-61"
2,"Alaska",11941,1254,2014,"M","62-64"
2,"Alaska",7148,1026,2014,"M","65-66"
2,"Alaska",7570,1006,2014,"M","67-69"
2,"Alaska",9428,1380,2014,"M","70-74"
2,"Alaska",5410,767,2014,"M","75-79"
2,"Alaska",3010,765,2014,"M","80-84"
2,"Alaska",1776,605,2014,"M","85+"
2,"Alaska",26642,1206,2014,"F","00-04"
2,"Alaska",25481,1443,2014,"F","05-09"
2,"Alaska",24689,1407,2014,"F","10-14"
2,"Alaska",15096,1153,2014,"F","15-17"
2,"Alaska",9395,1029,2014,"F","18-19"
2,"Alaska",5672,1128,2014,"F","20"
2,"Alaska",4676,1058,2014,"F","21"
2,"Alaska",16577,1187,2014,"F","22-24"
2,"Alaska",26621,774,2014,"F","25-29"
2,"Alaska",25779,981,2014,"F","30-34"
2,"Alaska",21248,1860,2014,"F","35-39"
2,"Alaska",23490,1742,2014,"F","40-44"
2,"Alaska",21946,1104,2014,"F","45-49"
2,"Alaska",24725,705,2014,"F","50-54"
2,"Alaska",24440,1598,2014,"F","55-59"
2,"Alaska",8391,1067,2014,"F","60-61"
2,"Alaska",10725,1133,2014,"F","62-64"
2,"Alaska",6207,876,2014,"F","65-66"
2,"Alaska",7538,966,2014,"F","67-69"
2,"Alaska",8336,990,2014,"F","70-74"
2,"Alaska",5494,1002,2014,"F","75-79"
2,"Alaska",3521,773,2014,"F","80-84"
2,"Alaska",4461,981,2014,"F","85+"
2,"Alaska",736732,NA,2014,NA,"total"
2,"Alaska",27883,946,2015,"M","00-04"
2,"Alaska",26777,1884,2015,"M","05-09"
2,"Alaska",25914,1975,2015,"M","10-14"
2,"Alaska",15522,909,2015,"M","15-17"
2,"Alaska",11287,1500,2015,"M","18-19"
2,"Alaska",7908,1491,2015,"M","20"
2,"Alaska",7159,1386,2015,"M","21"
2,"Alaska",21909,1828,2015,"M","22-24"
2,"Alaska",33887,1204,2015,"M","25-29"
2,"Alaska",30046,1269,2015,"M","30-34"
2,"Alaska",26006,1808,2015,"M","35-39"
2,"Alaska",21772,1718,2015,"M","40-44"
2,"Alaska",22271,1062,2015,"M","45-49"
2,"Alaska",26194,990,2015,"M","50-54"
2,"Alaska",25185,1571,2015,"M","55-59"
2,"Alaska",10403,1279,2015,"M","60-61"
2,"Alaska",13524,1394,2015,"M","62-64"
2,"Alaska",6592,812,2015,"M","65-66"
2,"Alaska",8839,928,2015,"M","67-69"
2,"Alaska",9494,950,2015,"M","70-74"
2,"Alaska",4699,719,2015,"M","75-79"
2,"Alaska",3220,602,2015,"M","80-84"
2,"Alaska",2204,704,2015,"M","85+"
2,"Alaska",26878,993,2015,"F","00-04"
2,"Alaska",25525,1839,2015,"F","05-09"
2,"Alaska",22836,1586,2015,"F","10-14"
2,"Alaska",15056,1094,2015,"F","15-17"
2,"Alaska",8512,893,2015,"F","18-19"
2,"Alaska",4742,961,2015,"F","20"
2,"Alaska",5734,1054,2015,"F","21"
2,"Alaska",15267,1388,2015,"F","22-24"
2,"Alaska",28960,1076,2015,"F","25-29"
2,"Alaska",25885,1038,2015,"F","30-34"
2,"Alaska",22807,1917,2015,"F","35-39"
2,"Alaska",21071,1638,2015,"F","40-44"
2,"Alaska",21255,902,2015,"F","45-49"
2,"Alaska",23606,687,2015,"F","50-54"
2,"Alaska",25470,1366,2015,"F","55-59"
2,"Alaska",9699,1177,2015,"F","60-61"
2,"Alaska",10474,1256,2015,"F","62-64"
2,"Alaska",5761,957,2015,"F","65-66"
2,"Alaska",8416,899,2015,"F","67-69"
2,"Alaska",9016,1117,2015,"F","70-74"
2,"Alaska",4875,832,2015,"F","75-79"
2,"Alaska",4509,743,2015,"F","80-84"
2,"Alaska",3383,688,2015,"F","85+"
2,"Alaska",738432,NA,2015,NA,"total"
2,"Alaska",27162,995,2016,"M","00-04"
2,"Alaska",26386,1703,2016,"M","05-09"
2,"Alaska",29741,1995,2016,"M","10-14"
2,"Alaska",15986,1084,2016,"M","15-17"
2,"Alaska",10746,1204,2016,"M","18-19"
2,"Alaska",5080,1436,2016,"M","20"
2,"Alaska",6496,1422,2016,"M","21"
2,"Alaska",21626,1845,2016,"M","22-24"
2,"Alaska",32916,1177,2016,"M","25-29"
2,"Alaska",30137,1322,2016,"M","30-34"
2,"Alaska",25344,2113,2016,"M","35-39"
2,"Alaska",21371,2303,2016,"M","40-44"
2,"Alaska",23312,1104,2016,"M","45-49"
2,"Alaska",26307,1296,2016,"M","50-54"
2,"Alaska",28659,2210,2016,"M","55-59"
2,"Alaska",7990,1190,2016,"M","60-61"
2,"Alaska",13577,1400,2016,"M","62-64"
2,"Alaska",7545,1078,2016,"M","65-66"
2,"Alaska",9829,1202,2016,"M","67-69"
2,"Alaska",9839,1021,2016,"M","70-74"
2,"Alaska",5816,793,2016,"M","75-79"
2,"Alaska",2545,637,2016,"M","80-84"
2,"Alaska",2163,519,2016,"M","85+"
2,"Alaska",25333,1081,2016,"F","00-04"
2,"Alaska",27275,1660,2016,"F","05-09"
2,"Alaska",21327,1575,2016,"F","10-14"
2,"Alaska",14086,1190,2016,"F","15-17"
2,"Alaska",8011,993,2016,"F","18-19"
2,"Alaska",4106,888,2016,"F","20"
2,"Alaska",4848,982,2016,"F","21"
2,"Alaska",14734,1297,2016,"F","22-24"
2,"Alaska",31125,1379,2016,"F","25-29"
2,"Alaska",27451,1483,2016,"F","30-34"
2,"Alaska",23950,1893,2016,"F","35-39"
2,"Alaska",21708,1702,2016,"F","40-44"
2,"Alaska",20767,940,2016,"F","45-49"
2,"Alaska",22738,902,2016,"F","50-54"
2,"Alaska",25422,1625,2016,"F","55-59"
2,"Alaska",9955,1225,2016,"F","60-61"
2,"Alaska",10390,1277,2016,"F","62-64"
2,"Alaska",6090,1016,2016,"F","65-66"
2,"Alaska",8125,1016,2016,"F","67-69"
2,"Alaska",10669,1095,2016,"F","70-74"
2,"Alaska",5275,685,2016,"F","75-79"
2,"Alaska",3327,794,2016,"F","80-84"
2,"Alaska",4609,709,2016,"F","85+"
2,"Alaska",741894,NA,2016,NA,"total"
2,"Alaska",26064,1147,2017,"M","00-04"
2,"Alaska",27390,1842,2017,"M","05-09"
2,"Alaska",25234,1565,2017,"M","10-14"
2,"Alaska",15373,1214,2017,"M","15-17"
2,"Alaska",10731,1466,2017,"M","18-19"
2,"Alaska",5167,1298,2017,"M","20"
2,"Alaska",7294,1642,2017,"M","21"
2,"Alaska",17918,2104,2017,"M","22-24"
2,"Alaska",33805,1247,2017,"M","25-29"
2,"Alaska",29715,1308,2017,"M","30-34"
2,"Alaska",28346,2200,2017,"M","35-39"
2,"Alaska",21871,2195,2017,"M","40-44"
2,"Alaska",22454,854,2017,"M","45-49"
2,"Alaska",24117,1220,2017,"M","50-54"
2,"Alaska",25189,1569,2017,"M","55-59"
2,"Alaska",10980,1174,2017,"M","60-61"
2,"Alaska",12589,1140,2017,"M","62-64"
2,"Alaska",7785,1203,2017,"M","65-66"
2,"Alaska",9857,1146,2017,"M","67-69"
2,"Alaska",11896,1159,2017,"M","70-74"
2,"Alaska",5770,829,2017,"M","75-79"
2,"Alaska",3728,666,2017,"M","80-84"
2,"Alaska",2503,561,2017,"M","85+"
2,"Alaska",26855,1276,2017,"F","00-04"
2,"Alaska",27101,2014,2017,"F","05-09"
2,"Alaska",23512,1912,2017,"F","10-14"
2,"Alaska",13652,1197,2017,"F","15-17"
2,"Alaska",8002,1154,2017,"F","18-19"
2,"Alaska",4931,1104,2017,"F","20"
2,"Alaska",4427,952,2017,"F","21"
2,"Alaska",14583,1320,2017,"F","22-24"
2,"Alaska",28902,1321,2017,"F","25-29"
2,"Alaska",25727,1375,2017,"F","30-34"
2,"Alaska",27420,2057,2017,"F","35-39"
2,"Alaska",19487,1720,2017,"F","40-44"
2,"Alaska",19454,897,2017,"F","45-49"
2,"Alaska",23027,1371,2017,"F","50-54"
2,"Alaska",23814,1522,2017,"F","55-59"
2,"Alaska",9336,1401,2017,"F","60-61"
2,"Alaska",12287,1213,2017,"F","62-64"
2,"Alaska",6495,1024,2017,"F","65-66"
2,"Alaska",10367,1281,2017,"F","67-69"
2,"Alaska",10438,1235,2017,"F","70-74"
2,"Alaska",6322,1032,2017,"F","75-79"
2,"Alaska",4343,637,2017,"F","80-84"
2,"Alaska",3537,815,2017,"F","85+"
2,"Alaska",739795,NA,2017,NA,"total"
2,"Alaska",26424,811,2018,"M","00-04"
2,"Alaska",26760,2274,2018,"M","05-09"
2,"Alaska",25225,2232,2018,"M","10-14"
2,"Alaska",14777,838,2018,"M","15-17"
2,"Alaska",10021,982,2018,"M","18-19"
2,"Alaska",6331,1225,2018,"M","20"
2,"Alaska",5314,1308,2018,"M","21"
2,"Alaska",16476,1516,2018,"M","22-24"
2,"Alaska",34127,1441,2018,"M","25-29"
2,"Alaska",28444,833,2018,"M","30-34"
2,"Alaska",27350,1856,2018,"M","35-39"
2,"Alaska",21886,2058,2018,"M","40-44"
2,"Alaska",22497,1283,2018,"M","45-49"
2,"Alaska",24912,1580,2018,"M","50-54"
2,"Alaska",24338,1896,2018,"M","55-59"
2,"Alaska",10300,1371,2018,"M","60-61"
2,"Alaska",13453,1453,2018,"M","62-64"
2,"Alaska",9264,1421,2018,"M","65-66"
2,"Alaska",10947,1239,2018,"M","67-69"
2,"Alaska",10766,1237,2018,"M","70-74"
2,"Alaska",6407,927,2018,"M","75-79"
2,"Alaska",3497,742,2018,"M","80-84"
2,"Alaska",3436,1090,2018,"M","85+"
2,"Alaska",25749,657,2018,"F","00-04"
2,"Alaska",25784,1487,2018,"F","05-09"
2,"Alaska",24522,1613,2018,"F","10-14"
2,"Alaska",14219,749,2018,"F","15-17"
2,"Alaska",9497,1183,2018,"F","18-19"
2,"Alaska",3291,914,2018,"F","20"
2,"Alaska",3969,1101,2018,"F","21"
2,"Alaska",13726,1192,2018,"F","22-24"
2,"Alaska",28489,1089,2018,"F","25-29"
2,"Alaska",26628,1046,2018,"F","30-34"
2,"Alaska",26132,1772,2018,"F","35-39"
2,"Alaska",21652,1988,2018,"F","40-44"
2,"Alaska",19990,1311,2018,"F","45-49"
2,"Alaska",21934,1015,2018,"F","50-54"
2,"Alaska",22962,1576,2018,"F","55-59"
2,"Alaska",9987,1319,2018,"F","60-61"
2,"Alaska",12272,1552,2018,"F","62-64"
2,"Alaska",7812,1061,2018,"F","65-66"
2,"Alaska",9304,1165,2018,"F","67-69"
2,"Alaska",11537,1353,2018,"F","70-74"
2,"Alaska",6267,960,2018,"F","75-79"
2,"Alaska",4829,1050,2018,"F","80-84"
2,"Alaska",3934,824,2018,"F","85+"
2,"Alaska",737438,NA,2018,NA,"total"
2,"Alaska",24910,1461,2019,"M","00-04"
2,"Alaska",28292,1989,2019,"M","05-09"
2,"Alaska",25256,1889,2019,"M","10-14"
2,"Alaska",14719,913,2019,"M","15-17"
2,"Alaska",11147,1464,2019,"M","18-19"
2,"Alaska",5181,1364,2019,"M","20"
2,"Alaska",6367,1238,2019,"M","21"
2,"Alaska",15895,1697,2019,"M","22-24"
2,"Alaska",31790,1666,2019,"M","25-29"
2,"Alaska",30493,2361,2019,"M","30-34"
2,"Alaska",25395,1825,2019,"M","35-39"
2,"Alaska",21858,1821,2019,"M","40-44"
2,"Alaska",22182,1253,2019,"M","45-49"
2,"Alaska",23796,1726,2019,"M","50-54"
2,"Alaska",25587,1743,2019,"M","55-59"
2,"Alaska",9788,1258,2019,"M","60-61"
2,"Alaska",12984,1568,2019,"M","62-64"
2,"Alaska",7723,1457,2019,"M","65-66"
2,"Alaska",11290,1389,2019,"M","67-69"
2,"Alaska",12902,1597,2019,"M","70-74"
2,"Alaska",6114,781,2019,"M","75-79"
2,"Alaska",4165,655,2019,"M","80-84"
2,"Alaska",2599,592,2019,"M","85+"
2,"Alaska",25981,1425,2019,"F","00-04"
2,"Alaska",24400,1814,2019,"F","05-09"
2,"Alaska",24481,1747,2019,"F","10-14"
2,"Alaska",11710,987,2019,"F","15-17"
2,"Alaska",8955,1299,2019,"F","18-19"
2,"Alaska",3495,805,2019,"F","20"
2,"Alaska",3975,965,2019,"F","21"
2,"Alaska",12723,1523,2019,"F","22-24"
2,"Alaska",28567,1687,2019,"F","25-29"
2,"Alaska",27128,1016,2019,"F","30-34"
2,"Alaska",23698,1885,2019,"F","35-39"
2,"Alaska",22084,1940,2019,"F","40-44"
2,"Alaska",20590,1262,2019,"F","45-49"
2,"Alaska",21119,1147,2019,"F","50-54"
2,"Alaska",23271,2121,2019,"F","55-59"
2,"Alaska",8669,1416,2019,"F","60-61"
2,"Alaska",14471,1806,2019,"F","62-64"
2,"Alaska",7443,1162,2019,"F","65-66"
2,"Alaska",9497,1080,2019,"F","67-69"
2,"Alaska",12803,1472,2019,"F","70-74"
2,"Alaska",7916,1014,2019,"F","75-79"
2,"Alaska",4070,966,2019,"F","80-84"
2,"Alaska",4066,854,2019,"F","85+"
2,"Alaska",731545,NA,2019,NA,"total"
2,"Alaska",24610,1587,2021,"M","00-04"
2,"Alaska",25627,2606,2021,"M","05-09"
2,"Alaska",27616,2424,2021,"M","10-14"
2,"Alaska",15130,1541,2021,"M","15-17"
2,"Alaska",12751,2060,2021,"M","18-19"
2,"Alaska",5426,1033,2021,"M","20"
2,"Alaska",6997,1659,2021,"M","21"
2,"Alaska",14254,1661,2021,"M","22-24"
2,"Alaska",28641,1557,2021,"M","25-29"
2,"Alaska",30684,1732,2021,"M","30-34"
2,"Alaska",28937,2344,2021,"M","35-39"
2,"Alaska",23642,2025,2021,"M","40-44"
2,"Alaska",21497,1501,2021,"M","45-49"
2,"Alaska",22185,1269,2021,"M","50-54"
2,"Alaska",22239,1888,2021,"M","55-59"
2,"Alaska",10968,1569,2021,"M","60-61"
2,"Alaska",12241,1594,2021,"M","62-64"
2,"Alaska",10299,1340,2021,"M","65-66"
2,"Alaska",10109,1286,2021,"M","67-69"
2,"Alaska",14491,1275,2021,"M","70-74"
2,"Alaska",7818,1010,2021,"M","75-79"
2,"Alaska",3808,847,2021,"M","80-84"
2,"Alaska",3151,709,2021,"M","85+"
2,"Alaska",21588,1372,2021,"F","00-04"
2,"Alaska",26444,2205,2021,"F","05-09"
2,"Alaska",24891,2103,2021,"F","10-14"
2,"Alaska",13495,1119,2021,"F","15-17"
2,"Alaska",8887,1083,2021,"F","18-19"
2,"Alaska",4553,1033,2021,"F","20"
2,"Alaska",2857,761,2021,"F","21"
2,"Alaska",11768,1139,2021,"F","22-24"
2,"Alaska",26123,1462,2021,"F","25-29"
2,"Alaska",26893,1343,2021,"F","30-34"
2,"Alaska",25939,2251,2021,"F","35-39"
2,"Alaska",24437,2220,2021,"F","40-44"
2,"Alaska",18657,1105,2021,"F","45-49"
2,"Alaska",20121,987,2021,"F","50-54"
2,"Alaska",20732,1944,2021,"F","55-59"
2,"Alaska",9501,1286,2021,"F","60-61"
